id	Age	Error	Depth	Thickness	Outlier1	Outlier2	Type
Unknown1	6990	80	22	0	0.05	0.001	1
Unknown2	8210	80	30	0	0.05	0.001	1
Unknown3	9010	90	40	0	0.05	0.001	1
Unknown4	12230	130	73	0	0.05	0.001	1
Unknown5	13030	140	100	0	0.05	0.001	1
Unknown6	13520	160	110	0	0.05	0.001	1
Unknown7	14160	160	130	0	0.05	0.001	1
Unknown8	16160	210	170	0	0.05	0.001	1
Unknown9	18690	290	200	0	0.05	0.001	1
Unknown10	20200	340	220	0	0.05	0.001	1
Unknown11	21730	430	240	0	0.05	0.001	1
