id	Age	Error	Depth	Thickness	Outlier1	Outlier2	Type
2611	7000	240	27	0	0.05	0.001	1
2615	9960	240	126	0	0.05	0.001	1
2621	13000	670	198	0	0.05	0.001	1
2624	14020	670	223	0	0.05	0.001	1
Unknown1	14550	670	272.5	5	0.05	0.001	1
2627	16710	670	301	0	0.05	0.001	1
2630	17030	670	303	0	0.05	0.001	1
Unknown2	17650	670	332.5	5	0.05	0.001	1
Unknown3	19100	670	392.5	5	0.05	0.001	1
2631	22000	960	401	0	0.05	0.001	1
