id	Age	Error	Depth	Thickness	Outlier1	Outlier2	Type
WHG181	10800	90	1051	0	0.05	0.001	1
WHG190	11000	110	1081	0	0.05	0.001	1
WHG180	10800	120	1101	0	0.05	0.001	1
WHG187	11000	130	1111	0	0.05	0.001	1
WHG182	13400	110	1311	0	0.05	0.001	1
WHG183	13700	210	1351	0	0.05	0.001	1
WHG184	17000	130	1536	0	0.05	0.001	1
WHG188	20600	180	1806	0	0.05	0.001	1
