id	Age	Error	Depth	Thickness	Outlier1	Outlier2	Type
KIA9872	13430	70	65	0	0.05	0.001	1
KIA4765	14030	80	110	0	0.05	0.001	1
KIA1283	15850	130	130	0	0.05	0.001	1
KIA364	16670	210	160	0	0.05	0.001	1
KIA2745	17320	130	200	0	0.05	0.001	1
KIA9873	19230	140	230	0	0.05	0.001	1
KIA9874	19710	130	244	0	0.05	0.001	1
KIA9875	20420	130	260	0	0.05	0.001	1
KIA9876	20700	130	275	0	0.05	0.001	1
KIA365	20480	330	300	0	0.05	0.001	1
KIA2744	23540	240	331	0	0.05	0.001	1
