id Age Error Depth Thickness Outlier1 Outlier2 Type
Unknown1 13140 110 60 0 0.05 0.001 1
Unknown2 14370 110 72 0 0.05 0.001 1
Unknown3 13830 100 80 0 0.05 0.001 1
Unknown4 18100 150 100 0 0.05 0.001 1
Unknown5 20840 210 120 0 0.05 0.001 1
Unknown6 22450 200 134 0 0.05 0.001 1
Unknown7 27480 330 162 0 0.05 0.001 1
Unknown8 30090 510 170 0 0.05 0.001 1
Unknown9 33850 660 192 0 0.05 0.001 1
Unknown10 36130 880 210 0 0.05 0.001 1
