id	Age	Error	Depth	Thickness	Outlier1	Outlier2	Type
OS-8361	6210	35	3	0	0.05	0.001	1
OS-8362	8090	55	17	0	0.05	0.001	1
OS-8363	5230	40	37	0	0.25	0.75	1
OS-8364	13150	50	57	0	0.05	0.001	1
OS-8365	15950	70	80	0	0.05	0.001	1
OS-8366	16500	70	93	0	0.05	0.001	1
OS-8367	20400	80	120	0	0.05	0.001	1
OS-8656	22400	80	140	0	0.05	0.001	1
OS-8658	26700	170	158	0	0.05	0.001	1
OS-8657	29300	170	182	0	0.05	0.001	1
