id	Age	Error	Depth	Thickness	Outlier1	Outlier2	Type
CAMS22382	1560	60	1	2	0.05	0.001	1
CAMS59169	6190	40	43.5	1	0.05	0.001	1
CAMS59170	10990	40	89	2	0.05	0.001	1
CAMS59171	14640	40	139	2	0.05	0.001	1
CAMS59172	18770	60	189	2	0.05	0.001	1
CAMS59173	23580	90	249	2	0.05	0.001	1
CAMS94703	32130	280	319	2	0.05	0.001	1
CAMS94702	30500	230	335	2	0.05	0.001	1
CAMS94704	42970	1050	399	2	0.05	0.001	1
